STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
01109220,"PALMER RIVER AT SOUTH REHOBOTH, MA",Non-ref,NorthEast,78.93089,01,41.80927,-71.27783,MA,NA,yes,3,3,3
01109403,"TEN MILE RIVER AT PAWTUCKET AVE @ E PROVIDENCE, RI",Non-ref,NorthEast,137.592,01,41.830934,-71.351165,RI,NA,yes,23,23,20
01109500,"KETTLE BROOK AT WORCESTER, MA",Non-ref,NorthEast,82.224,01,42.232038,-71.834794,MA,NA,NA,55,29,0
01109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",Non-ref,NorthEast,185.7519,01,42.188984,-71.76507,MA,NA,yes,7,7,7
01110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",Non-ref,NorthEast,66.08279,01,42.230372,-71.710902,MA,NA,yes,70,60,20
01110500,"BLACKSTONE RIVER AT NORTHBRIDGE, MA",Non-ref,NorthEast,363.5217,01,42.153707,-71.652011,MA,NA,NA,45,36,8
01111050,"MUMFORD RIVER AT UXBRIDGE, MA",Non-ref,NorthEast,145.3851,01,42.0751,-71.62479,MA,NA,yes,4,4,4
01111200,"WEST RIVER BELOW WEST HILL DAM, NR UXBRIDGE, MA",Non-ref,NorthEast,72.3798,01,42.104819,-71.607287,MA,NA,yes,35,35,8
01111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",Non-ref,NorthEast,631.4301,01,42.05482,-71.616454,MA,NA,yes,3,3,3
01111225,"EMERSON BROOK NEAR UXBRIDGE, MA",Non-ref,NorthEast,18.0576,01,42.04454,-71.62201,MA,NA,yes,2,2,2
01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",Non-ref,NorthEast,41.0625,01,41.981209,-71.685901,RI,NA,yes,43,43,18
01111500,"BRANCH RIVER AT FORESTDALE, RI",Non-ref,NorthEast,237.2391,01,41.996487,-71.562563,RI,NA,yes,69,60,20
01112500,"BLACKSTONE RIVER AT WOONSOCKET, RI",Non-ref,NorthEast,1047.424,01,42.006209,-71.503117,RI,NA,yes,80,60,20
01113695,"CATAMINT BROOK AT CUMBERLAND, RI",Non-ref,NorthEast,10.6497,01,41.9851,-71.41367,RI,NA,yes,10,10,10
01113895,BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI,Non-ref,NorthEast,1247.535,01,41.888711,-71.381445,RI,NA,yes,5,5,5
01114000,"MOSHASSUCK RIVER AT PROVIDENCE, RI",Non-ref,NorthEast,60.42774,01,41.833989,-71.411168,RI,NA,yes,45,45,19
01114500,"WOONASQUATUCKET RIVER AT CENTERDALE, RI",Non-ref,NorthEast,98.8735,01,41.858988,-71.487282,RI,NA,yes,68,60,20
01115098,"PEEPTOAD BROOK AT ELMDALE RD NR NORTH SCITUATE, RI",Non-ref,NorthEast,13.3569,01,41.852599,-71.606175,RI,NA,yes,15,15,15
01115187,"PONAGANSET RIVER AT SOUTH FOSTER, RI",Non-ref,NorthEast,38.8251,01,41.81871,-71.705068,RI,NA,yes,15,15,15
01115630,"NOOSENECK RIVER AT NOOSENECK, RI",Ref,NorthEast,21.7368,01,41.626767,-71.632565,RI,NA,yes,19,19,2
01115670,"CONGDON RIVER NEAR NOOSENECK, RI",Ref,NorthEast,10.899,01,41.612322,-71.622842,RI,NA,yes,3,3,3
01115770,"CARR RIVER NEAR NOOSENECK, RI",Ref,NorthEast,18.9081,01,41.643156,-71.607842,RI,NA,yes,18,18,3
01116000,"SOUTH BRANCH PAWTUXET RIVER AT WASHINGTON, RI",Non-ref,NorthEast,168.2577,01,41.6901,-71.565896,RI,NA,yes,69,60,20
01116500,"PAWTUXET RIVER AT CRANSTON, RI",Non-ref,NorthEast,525.0195,01,41.750934,-71.445058,RI,NA,yes,68,59,19
01116905,"HUNT R 250 FT DS FRY BRK AT FRENCHTOWN, RI",Non-ref,NorthEast,40.7619,01,41.63,-71.478889,RI,NA,yes,2,2,2
01117000,"HUNT RIVER NEAR EAST GREENWICH, RI",Non-ref,NorthEast,59.6844,01,41.641212,-71.445335,RI,NA,yes,69,60,20
01117350,"CHIPUXET RIVER AT WEST KINGSTON, RI",Non-ref,NorthEast,25.2135,01,41.482323,-71.551172,RI,NA,yes,37,37,20
01117370,QUEEN R AT LIBERTY RD AT LIBERTY RI,Ref,NorthEast,50.4774,01,41.53899,-71.568673,RI,NA,yes,11,11,11
01117420,"USQUEPAUG RIVER NEAR USQUEPAUG, RI",Non-ref,NorthEast,93.1356,01,41.476767,-71.604785,RI,NA,yes,35,35,20
01117430,"PAWCATUCK RIVER AT KENYON, RI",Non-ref,NorthEast,189.0441,01,41.446212,-71.621174,RI,NA,yes,5,5,4
01117468,"BEAVER RIVER NEAR USQUEPAUG, RI",Ref,NorthEast,25.3413,01,41.4926,-71.628119,RI,yes,yes,34,34,20
01117500,"PAWCATUCK RIVER AT WOOD RIVER JUNCTION, RI",Non-ref,NorthEast,260.4375,01,41.4451,-71.680898,RI,NA,yes,68,60,20
01117800,"WOOD RIVER NEAR ARCADIA, RI",Ref,NorthEast,90.76591,01,41.573988,-71.720623,RI,NA,yes,43,43,19
01118000,"WOOD RIVER AT HOPE VALLEY, RI",Non-ref,NorthEast,193.2111,01,41.498155,-71.716456,RI,NA,yes,68,60,20
01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",Ref,NorthEast,10.3644,01,41.474821,-71.834237,CT,yes,yes,51,51,20
01118500,"PAWCATUCK RIVER AT WESTERLY, RI",Non-ref,NorthEast,765.774,01,41.383711,-71.833125,RI,NA,yes,68,60,20
01119384,"WILLIMANTIC RIVER NEAR MANSFIELD DEPOT, CT",Non-ref,NorthEast,255.6423,01,41.816111,-72.316944,CT,NA,yes,3,3,3
01119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT.",Non-ref,NorthEast,314.8461,01,41.750654,-72.265635,CT,NA,yes,78,60,20
01120000,"HOP R NR COLUMBIA, CT.",Non-ref,NorthEast,192.8583,01,41.727599,-72.302303,CT,NA,NA,39,22,0
01120500,"SAFFORD BK NR WOODSTOCK VALLEY, CT.",Ref,NorthEast,6.6564,01,41.926486,-72.05702,CT,NA,NA,31,31,0
01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",Ref,NorthEast,70.25372,01,41.843709,-72.168966,CT,yes,yes,69,60,20
01122000,"NATCHAUG RIVER AT WILLIMANTIC, CT.",Non-ref,NorthEast,453.2904,01,41.719821,-72.195634,CT,NA,yes,73,54,14
01122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT.",Non-ref,NorthEast,1048.47,01,41.700376,-72.182022,CT,NA,yes,81,60,20
01123000,"LITTLE RIVER NEAR HANOVER, CT.",Ref,NorthEast,77.85271,01,41.671765,-72.052298,CT,yes,yes,58,58,20
011230695,"SHETUCKET RIVER AT TAFTVILLE, CONN.",Non-ref,NorthEast,1330.078,01,41.56843,-72.04508,CT,NA,yes,9,9,9
01123360,"QUINEBAUG R BL E BRIMFIELD DAM AT FISKDALE, MA",Non-ref,NorthEast,162.2727,01,42.108706,-72.123688,MA,NA,yes,25,25,8
01123600,"QUINEBAUG R BL WESTVILLE DAM NR SOUTHBRIDGE, MA",Non-ref,NorthEast,244.6191,01,42.082873,-72.05702,MA,NA,yes,34,34,7
01124000,"QUINEBAUG RIVER AT QUINEBAUG, CT.",Non-ref,NorthEast,392.0004,01,42.022319,-71.955629,CT,NA,yes,77,59,19
01124151,"QUINEBAUG R AT WEST THOMPSON, CONN.",Non-ref,NorthEast,433.9116,01,41.943431,-71.90035,CT,NA,yes,34,34,11
01124350,"FRENCH RIVER BELOW DAM, AT HODGES VILLAGE, MA",Non-ref,NorthEast,80.4609,01,42.118429,-71.881183,MA,NA,yes,29,29,2
01124500,"LITTLE RIVER NEAR OXFORD, MA",Non-ref,NorthEast,72.5976,01,42.115929,-71.890072,MA,NA,yes,52,42,2
01125000,"FRENCH RIVER AT WEBSTER, MA",Non-ref,NorthEast,222.2319,01,42.05093,-71.885072,MA,NA,yes,33,33,1
01125100,"FRENCH R AT N GROSVENORDALE, CT.",Non-ref,NorthEast,262.3277,01,41.97815,-71.90035,CT,NA,yes,7,7,7
01125500,"QUINEBAUG RIVER AT PUTNAM, CT",Non-ref,NorthEast,839.9187,01,41.909264,-71.91285,CT,NA,yes,53,34,14
01126000,"FIVEMILE R AT KILLINGLY, CT.",Non-ref,NorthEast,150.3765,01,41.837321,-71.88535,CT,NA,NA,33,22,0
01126500,"MOOSUP R AT MOOSUP, CT.",Non-ref,NorthEast,211.5153,01,41.710377,-71.885906,CT,NA,NA,39,22,0
01127000,"QUINEBAUG RIVER AT JEWETT CITY, CT.",Non-ref,NorthEast,1838.699,01,41.597876,-71.984242,CT,NA,yes,90,59,19
01127500,"YANTIC RIVER AT YANTIC, CT.",Non-ref,NorthEast,230.7345,01,41.558709,-72.121467,CT,NA,yes,79,60,20
01127880,"BIG BROOK NEAR PITTSBURG, NH",Ref,NorthEast,16.9623,01,45.135046,-71.205908,NH,NA,NA,20,20,0
01128500,"CONNECTICUT R AT FIRST CONN LK NR PITTSBURG, NH",Non-ref,NorthEast,215.6517,01,45.087268,-71.292299,NH,NA,NA,73,41,1
01129200,"CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG, NH",Non-ref,NorthEast,658.7442,01,45.040324,-71.443971,NH,NA,yes,53,53,20
01130000,"UPPER AMMONOOSUC RIVER NEAR GROVETON, NH",Ref,NorthEast,597.9547,01,44.625053,-71.468972,NH,NA,yes,62,53,15
01133000,"EAST BRANCH PASSUMPSIC RIVER NEAR EAST HAVEN, VT",Non-ref,NorthEast,138.3021,01,44.633942,-71.897594,VT,NA,yes,49,42,12
01134500,"MOOSE RIVER AT VICTORY, VT",Ref,NorthEast,195.1299,01,44.511723,-71.837314,VT,yes,yes,62,60,20
01135000,"MOOSE RIVER AT ST. JOHNSBURY, VT",Ref,NorthEast,334.305,01,44.422836,-72.000094,VT,NA,NA,55,34,0
01135150,"POPE BROOK (SITE W-3) NEAR NORTH DANVILLE, VT",Ref,NorthEast,10.1016,01,44.476167,-72.124543,VT,NA,yes,18,18,18
01135300,"SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY, VT",Ref,NorthEast,111.1173,01,44.435335,-72.038429,VT,NA,yes,19,19,19
01135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",Non-ref,NorthEast,1124.902,01,44.365615,-72.039261,VT,NA,yes,80,60,20
01137500,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",Ref,NorthEast,228.5543,01,44.268674,-71.630362,NH,yes,yes,70,60,20
01138000,"AMMONOOSUC RIVER NEAR BATH, NH",Ref,NorthEast,1026.288,01,44.153953,-71.985645,NH,NA,NA,45,31,0
01139000,"WELLS RIVER AT WELLS RIVER, VT",Ref,NorthEast,246.3333,01,44.150341,-72.065092,VT,yes,yes,69,60,20
01139800,"EAST ORANGE BRANCH AT EAST ORANGE, VT",Ref,NorthEast,22.7997,01,44.092842,-72.335653,VT,yes,yes,51,51,20
01141500,"OMPOMPANOOSUC RIVER AT UNION VILLAGE, VT",Non-ref,NorthEast,338.4513,01,43.79007,-72.254813,VT,NA,NA,49,40,0
01141800,"MINK BROOK NEAR ETNA, NH",Ref,NorthEast,12.2805,01,43.702293,-72.187033,NH,NA,NA,36,36,9
01142500,"AYERS BROOK AT RANDOLPH, VT",Ref,NorthEast,82.16668,01,43.93451,-72.657882,VT,yes,yes,69,59,20
01144000,"WHITE RIVER AT WEST HARTFORD, VT",Ref,NorthEast,1790.244,01,43.714236,-72.418149,VT,yes,yes,93,60,20
01145000,"MASCOMA RIVER AT WEST CANAAN, NH",Ref,NorthEast,208.1349,01,43.651183,-72.084808,NH,NA,NA,39,29,0
01150500,"MASCOMA RIVER AT MASCOMA, NH",Non-ref,NorthEast,397.6794,01,43.64896,-72.182033,NH,NA,NA,81,55,15
01150900,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT",Ref,NorthEast,61.1667,01,43.622291,-72.75899,VT,yes,yes,25,25,20
01151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT",Non-ref,NorthEast,576.1521,01,43.602571,-72.354258,VT,NA,yes,79,60,20
01152500,"SUGAR RIVER AT WEST CLAREMONT, NH",Non-ref,NorthEast,700.3791,01,43.387573,-72.362034,NH,NA,yes,81,60,20
01153000,"BLACK RIVER AT NORTH SPRINGFIELD, VT",Non-ref,NorthEast,411.5781,01,43.333407,-72.514813,VT,NA,NA,59,40,0
01153500,"WILLIAMS RIVER AT BROCKWAYS MILLS, VT",Ref,NorthEast,263.3301,01,43.208687,-72.517589,VT,NA,NA,44,35,0
01153550,WILLIAMS RIVER NEAR ROCKINGHAM VT,Non-ref,NorthEast,289.5507,01,43.191743,-72.485089,VT,NA,yes,23,23,20
01154000,"SAXTONS RIVER AT SAXTONS RIVER, VT",Ref,NorthEast,187.3278,01,43.137578,-72.488144,VT,NA,yes,50,41,8
01154500,"CONNECTICUT RIVER AT NORTH WALPOLE, NH",Non-ref,NorthEast,14220.09,01,43.126189,-72.436755,NH,NA,yes,67,60,20
01155000,"COLD RIVER AT DREWSVILLE, NH",Ref,NorthEast,215.4186,01,43.131744,-72.390366,NH,NA,NA,38,29,0
01155500,"WEST RIVER AT JAMAICA, VT",Non-ref,NorthEast,459.8118,01,43.108967,-72.775374,VT,NA,yes,57,54,14
01155910,"WEST RIVER BELOW TOWNSHEND DAM NEAR TOWNSHEND, VT",Non-ref,NorthEast,723.2805,01,43.05119,-72.700094000000007,VT,NA,yes,6,6,6
01156000,"WEST RIVER AT NEWFANE, VT",Non-ref,NorthEast,792.0675,01,42.995358,-72.636481,VT,NA,NA,65,40,0
01156500,"CONNECTICUT RIVER AT VERNON, VT",Non-ref,NorthEast,16213.36,01,42.771471,-72.514256,VT,NA,NA,29,24,0
01157000,"ASHUELOT RIVER NEAR GILSUM, NH",Non-ref,NorthEast,182.5785,01,43.039246,-72.270086,NH,NA,yes,58,31,0
01158000,"ASHUELOT RIVER BELOW SURRY MT DAM, NEAR KEENE, NH",Non-ref,NorthEast,263.925,01,42.994802,-72.311197,NH,NA,yes,58,54,14
01158600,"OTTER BROOK BELOW OTTER BROOK DAM, NEAR KEENE, NH",Non-ref,NorthEast,122.3955,01,42.945914,-72.236751,NH,NA,yes,45,45,14
01160000,"S BR ASHUELOT RIVER AT WEBB, NR MARLBOROUGH, NH",Non-ref,NorthEast,92.916,01,42.872027,-72.213695,NH,NA,yes,58,29,0
01160350,"ASHUELOT RIVER AT WEST SWANZEY, NH",Non-ref,NorthEast,818.0181,01,42.871193,-72.327864,NH,NA,yes,15,15,15
01161000,"ASHUELOT RIVER AT HINSDALE, NH",Non-ref,NorthEast,1089.694,01,42.785916,-72.4862,NH,NA,yes,99,60,20
01161500,"TARBELL BROOK NEAR WINCHENDON, MA",Non-ref,NorthEast,48.0375,01,42.712586,-72.085359,MA,NA,NA,66,33,0
01162000,"MILLERS RIVER NEAR WINCHENDON, MA",Non-ref,NorthEast,212.6241,01,42.684253,-72.083414,MA,NA,yes,93,60,20
01162500,"PRIEST BROOK NEAR WINCHENDON, MA",Ref,NorthEast,49.70559,01,42.682586,-72.115081,MA,yes,yes,90,60,20
01163200,"OTTER RIVER AT OTTER RIVER, MA",Non-ref,NorthEast,88.44967,01,42.588421,-72.040912,MA,NA,yes,44,44,20
01164000,"MILLERS RIVER AT SOUTH ROYALSTON, MA",Non-ref,NorthEast,491.5026,01,42.629809,-72.150359,MA,NA,yes,52,42,2
01165000,"EAST BRANCH TULLY RIVER NEAR ATHOL, MA",Non-ref,NorthEast,129.5298,01,42.642308,-72.225639,MA,NA,yes,74,41,1
01165500,"MOSS BROOK AT WENDELL DEPOT, MA",Ref,NorthEast,32.8572,01,42.602864,-72.35953,MA,NA,NA,66,33,0
01166500,"MILLERS RIVER AT ERVING, MA",Non-ref,NorthEast,965.4553,01,42.597586,-72.438142,MA,NA,yes,94,60,20
01168151,"DEERFIELD RIVER NEAR ROWE, MA",Non-ref,NorthEast,660.7206,01,42.682583,-72.976489,MA,NA,NA,23,23,8
01168500,"DEERFIELD RIVER AT CHARLEMONT, MA",Non-ref,NorthEast,938.5038,01,42.625918,-72.855096,MA,NA,yes,95,59,19
01169000,"NORTH RIVER AT SHATTUCKVILLE, MA",Ref,NorthEast,230.6412,01,42.638418,-72.725092,MA,yes,yes,69,60,20
01169900,"SOUTH RIVER NEAR CONWAY, MA",Non-ref,NorthEast,62.30875,01,42.54203,-72.693702,MA,NA,yes,43,43,20
01170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",Non-ref,NorthEast,1451.378,01,42.535919,-72.653423,MA,NA,yes,68,59,19
01170100,"GREEN RIVER NEAR COLRAIN, MA",Ref,NorthEast,106.9924,01,42.703417,-72.670648,MA,yes,yes,42,42,20
01170500,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",Non-ref,NorthEast,20389.69,01,42.578697,-72.574533,MA,NA,yes,105,60,20
01170930,"MILL RIVER AT CHRISTIAN LANE AT WHATELY, MA",Ref,NorthEast,47.097,01,42.44453,-72.62981,MA,NA,yes,3,3,3
01171300,"FORT RIVER NEAR AMHERST, MA",Non-ref,NorthEast,107.6271,01,42.358424,-72.50592,MA,NA,NA,30,30,7
01171500,"MILL RIVER AT NORTHAMPTON, MA",Non-ref,NorthEast,139.7872,01,42.318978,-72.665091,MA,NA,yes,70,60,20
01172500,"WARE RIVER NEAR BARRE, MA",Non-ref,NorthEast,142.6932,01,42.42509,-72.024521,MA,NA,yes,62,59,19
01173000,"WARE RIVER AT INTAKE WORKS NEAR BARRE, MA",Non-ref,NorthEast,248.9728,01,42.390646,-72.060355,MA,NA,yes,79,58,18
01173500,"WARE RIVER AT GIBBS CROSSING, MA",Non-ref,NorthEast,510.3333,01,42.236204,-72.272581,MA,NA,yes,97,60,20
01174000,"HOP BROOK NEAR NEW SALEM, MA",Ref,NorthEast,9.1512,01,42.478422,-72.334251,MA,NA,NA,34,33,0
01174500,"EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA",Non-ref,NorthEast,113.0355,01,42.393424,-72.238693,MA,NA,yes,72,60,20
01174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA",Ref,NorthEast,32.994,01,42.455089,-72.381752,MA,NA,yes,15,15,14
01174600,"CADWELL CREEK NEAR PELHAM, MA",Ref,NorthEast,1.6209,01,42.354535,-72.387862,MA,NA,NA,33,33,5
01174900,"CADWELL CREEK NEAR BELCHERTOWN, MA",Ref,NorthEast,7.1064,01,42.335646,-72.369528,MA,NA,NA,36,36,8
01175500,"SWIFT RIVER AT WEST WARE, MA",Non-ref,NorthEast,489.9175,01,42.26787,-72.332582,MA,NA,yes,96,59,19
01175670,"SEVENMILE RIVER NEAR SPENCER, MA",Non-ref,NorthEast,23.9517,01,42.265092,-72.004797,MA,NA,yes,47,47,19
01176000,"QUABOAG RIVER AT WEST BRIMFIELD, MA",Non-ref,NorthEast,387.1593,01,42.182316,-72.263691,MA,NA,yes,96,59,19
01176780,"TWELVEMILE BROOK NEAR NORTH WILBRAHAM, MA",Ref,NorthEast,35.3583,01,42.147872,-72.399528,MA,NA,yes,1,1,1
01177000,"CHICOPEE RIVER AT INDIAN ORCHARD, MA",Non-ref,NorthEast,1785.374,01,42.160649,-72.513976,MA,NA,yes,81,60,20
01179500,"WESTFIELD RIVER AT KNIGHTVILLE, MA",Non-ref,NorthEast,422.1324,01,42.287867,-72.864264,MA,NA,yes,94,54,14
01180000,"SYKES BROOK AT KNIGHTVILLE, MA",Ref,NorthEast,3.6072,01,42.290922,-72.870375,MA,NA,NA,28,24,0
01180500,"MIDDLE B WESTFIELD RIVER AT GOSS HEIGHTS, MA",Non-ref,NorthEast,136.6803,01,42.2587,-72.872597,MA,NA,yes,81,42,2
01181000,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",Ref,NorthEast,243.495,01,42.237312,-72.895654,MA,yes,yes,74,60,20
01183500,"WESTFIELD RIVER NEAR WESTFIELD, MA",Non-ref,NorthEast,1292.801,01,42.10676,-72.698981,MA,NA,yes,95,60,20
01184000,"CONNECTICUT RIVER AT THOMPSONVILLE, CT.",Non-ref,NorthEast,25049.46,01,41.987319,-72.605367,CT,NA,yes,81,60,20
01184100,"STONY BROOK NEAR WEST SUFFIELD, CT.",Non-ref,NorthEast,24.64571,01,41.960652,-72.710371,CT,NA,yes,28,28,20
01184490,"BROAD BROOK AT BROAD BROOK, CT.",Non-ref,NorthEast,38.06368,01,41.913889,-72.55,CT,NA,yes,42,42,20
01184500,"SCANTIC R AT BROAD BROOK, CT.",Non-ref,NorthEast,253.0312,01,41.911764,-72.562866,CT,NA,NA,43,22,0
01185500,"WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",Non-ref,NorthEast,237.4254,01,42.079259,-73.072884,MA,NA,yes,96,60,20
01186000,"WEST BRANCH FARMINGTON RIVER AT RIVERTON, CT",Non-ref,NorthEast,333.5841,01,41.962873,-73.017606,CT,NA,yes,53,53,19
01186500,"STILL RIVER AT ROBERTSVILLE, CT.",Non-ref,NorthEast,221.4873,01,41.967317,-73.033996,CT,NA,yes,58,57,19
01187300,"HUBBARD RIVER NR. WEST HARTLAND, CT.",Ref,NorthEast,53.919,01,42.037316,-72.938991,MA,yes,yes,70,59,20
01187400,"VALLEY BK NR WEST HARTLAND, CT.",Ref,NorthEast,19.1385,01,42.034261,-72.929824,CT,NA,NA,32,23,0
01187800,"NEPAUG R NR NEPAUG, CT.",Ref,NorthEast,61.5744,01,41.820653,-72.970104,CT,NA,NA,52,24,3
01188000,"BURLINGTON BROOK NEAR BURLINGTON, CT.",Ref,NorthEast,10.6235,01,41.786209,-72.964826,CT,NA,yes,77,59,19
01188090,"FARMINGTON RIVER AT UNIONVILLE, CT.",Non-ref,NorthEast,977.783,01,41.755933,-72.886768,CT,NA,yes,31,31,19
01189000,"PEQUABUCK R AT FORESTVILLE, CT.",Non-ref,NorthEast,116.4466,01,41.673154,-72.900657,CT,NA,yes,67,59,19
01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT.",Non-ref,NorthEast,1492.974,01,41.908431,-72.760651,CT,NA,yes,38,38,20
01190000,"FARMINGTON R AT RAINBOW, CT.",Non-ref,NorthEast,1522.522,01,41.911486,-72.687315,CT,NA,NA,58,37,0
01190500,"SOUTH BRANCH PARK R AT HARTFORD, CT.",Non-ref,NorthEast,103.7043,01,41.733989,-72.713706,CT,NA,NA,45,32,0
01191000,"NORTH BRANCH PARK R AT HARTFORD, CT.",Non-ref,NorthEast,68.90754,01,41.784266,-72.708149,CT,NA,NA,49,37,0
01192500,"HOCKANUM RIVER NEAR EAST HARTFORD, CT.",Non-ref,NorthEast,190.6678,01,41.783155,-72.587311,CT,NA,yes,77,54,19
01192883,"COGINCHAUG RIVER AT MIDDLEFIELD, CT",Non-ref,NorthEast,77.8588,01,41.520098,-72.705929,CT,NA,yes,28,28,20
01193500,"SALMON RIVER NEAR EAST HAMPTON, CT.",Ref,NorthEast,271.2563,01,41.552321,-72.449253,CT,NA,yes,80,59,19
01194000,"EIGHTMILE R AT NORTH PLAIN, CT.",Ref,NorthEast,52.3116,01,41.44177,-72.33286,CT,NA,yes,30,18,1
01194500,"EAST BRANCH EIGHTMILE RIVER NEAR NORTH LYME, CT.",Ref,NorthEast,58.1454,01,41.427876,-72.33425,CT,NA,yes,51,39,7
01195100,"INDIAN RIVER NEAR CLINTON, CT.",Ref,NorthEast,14.8383,01,41.305932,-72.531201,CT,yes,yes,27,27,20
01195200,"NECK R NR MADISON, CT.",Ref,NorthEast,18.7533,01,41.282598,-72.61926,CT,NA,NA,20,20,0
01195490,"QUINNIPIAC RIVER AT SOUTHINGTON, CT.",Non-ref,NorthEast,47.5542,01,41.601765,-72.883713,CT,NA,yes,21,21,20
01196500,"QUINNIPIAC RIVER AT WALLINGFORD, CT.",Non-ref,NorthEast,285.7488,01,41.449542,-72.840934,CT,NA,yes,79,60,20
01196561,Muddy River near East Wallingford,Non-ref,NorthEast,22.0257,01,41.43565,-72.77926,CT,NA,yes,4,4,4
01196620,"MILL R NR HAMDEN, CT.",Non-ref,NorthEast,63.81,01,41.420931,-72.90288,CT,NA,yes,33,33,20
01197000,"EAST BRANCH HOUSATONIC RIVER AT COLTSVILLE, MA",Non-ref,NorthEast,149.5539,01,42.469529,-73.196492,MA,NA,yes,73,60,20
01197500,"HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",Non-ref,NorthEast,732.8628,01,42.232033,-73.354833,MA,NA,yes,96,60,20
01198000,"GREEN RIVER NEAR GREAT BARRINGTON, MA",Ref,NorthEast,132.2276,01,42.192034,-73.390669,MA,NA,yes,24,24,4
01198125,"HOUSATONIC RIVER NR ASHLEY FALLS, MA.",Non-ref,NorthEast,1210.621,01,42.074814,-73.333449,MA,NA,yes,4,4,4
01198500,"BLACKBERRY R AT CANAAN, CT.",Non-ref,NorthEast,117.774,01,42.023981,-73.341784,CT,NA,NA,22,22,0
01199000,"HOUSATONIC RIVER AT FALLS VILLAGE, CT.",Non-ref,NorthEast,1643.036,01,41.957316,-73.369286,CT,NA,yes,96,59,19
01199050,"SALMON CREEK AT LIME ROCK, CT.",Non-ref,NorthEast,76.0986,01,41.942316,-73.390953,CT,NA,yes,47,47,19
01199200,"GUINEA BK AT WEST WOODS RD AT ELLSWORTH, CT",Ref,NorthEast,9.0189,01,41.824261,-73.430122,CT,NA,NA,21,21,0
01200000,"TENMILE RIVER NEAR GAYLORDSVILLE, CT",Non-ref,NorthEast,532.5849,01,41.658983,-73.528458,NY,NA,yes,73,54,16
01200500,"HOUSATONIC RIVER AT GAYLORDSVILLE, CT.",Non-ref,NorthEast,2583.356,01,41.65315,-73.489846,CT,NA,yes,69,60,20
01201487,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT.",Non-ref,NorthEast,155.0745,01,41.466206,-73.403176,CT,NA,yes,7,7,7
01202501,"SHEPAUG RIVER AT PETERS DAM AT WOODVILLE, CT",Non-ref,NorthEast,99.612,01,41.719263,-73.292895,CT,NA,yes,6,6,6
012035055,POOTATUCK RIVER AT BERKSHIRE,Non-ref,NorthEast,40.8159,01,41.406207,-73.272338,CT,NA,yes,3,3,3
01203510,"POOTATUCK R AT SANDY HOOK, CT.",Non-ref,NorthEast,64.6902,01,41.42037,-73.28234,CT,NA,yes,10,10,2
01203600,"NONEWAUG RIVER AT MINORTOWN, CT.",Non-ref,NorthEast,45.8748,01,41.575652,-73.178724,CT,NA,yes,23,23,8
01203805,"WEEKEEPEEMEE RIVER AT HOTCHKISSVILLE, CT",Ref,NorthEast,70.0848,01,41.557596,-73.215114,CT,NA,yes,8,8,7
01204000,"POMPERAUG RIVER AT SOUTHBURY, CT.",Non-ref,NorthEast,195.2595,01,41.480651,-73.224559,CT,NA,yes,76,59,19
01205500,"HOUSATONIC RIVER AT STEVENSON, CT.",Non-ref,NorthEast,3998.594,01,41.383985,-73.167612,CT,NA,yes,81,60,20
01205600,"W BR NAUGATUCK R AT TORRINGTON, CT.",Non-ref,NorthEast,87.46471,01,41.80093,-73.123444,CT,NA,NA,39,39,6
01205700,"EAST BRANCH NAUGATUCK RIVER AT TORRINGTON, CONN",Non-ref,NorthEast,36.1809,01,41.80343,-73.117888,CT,NA,NA,40,40,7
01206900,"NAUGATUCK RIVER AT THOMASTON, CT.",Non-ref,NorthEast,260.7732,01,41.673708,-73.069553,CT,NA,yes,48,48,19
