STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE
01189995,sedimentary,66.4,sedimentary,tg,54.3,"Till, or ground moraine",w
01190000,sedimentary,67.1,sedimentary,tg,53.3,"Till, or ground moraine",w
01190500,sedimentary,100.0,sedimentary,tg,59.3,"Till, or ground moraine",w
01191000,sedimentary,100.0,sedimentary,w,89.4,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01192500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01192883,sedimentary,100.0,sedimentary,w,92.3,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01193500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01194000,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01194500,sedimentary,95.4,sedimentary,tg,100.0,"Till, or ground moraine",tg
01195100,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01195200,sedimentary,100.0,sedimentary,tg,96.6,"Till, or ground moraine",tg
01195490,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01196500,sedimentary,100.0,sedimentary,tg,97.8,"Till, or ground moraine",tg
01196561,sedimentary,100.00,sedimentary,w,70.31,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",tg
01196620,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01197000,gneiss,90.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01197500,sedimentary,59.1,sedimentary,tg,70.3,"Till, or ground moraine",w
01198000,sedimentary,100.0,sedimentary,tg,65.5,"Till, or ground moraine",w
01198125,sedimentary,75.3,sedimentary,tg,58.8,"Till, or ground moraine",w
01198500,sedimentary,68.8,sedimentary,tg,94.8,"Till, or ground moraine",w
01199000,sedimentary,75.6,sedimentary,tg,65.0,"Till, or ground moraine",w
01199050,sedimentary,100.0,sedimentary,w,81.3,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01199200,gneiss,100.0,gneiss,w,100.0,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01200000,sedimentary,97.0,gneiss,tg,87.3,"Till, or ground moraine",tg
01200500,sedimentary,76.2,gneiss,tg,63.6,"Till, or ground moraine",w
01201487,sedimentary,89.8,sedimentary,tg,100.0,"Till, or ground moraine",tg
01202501,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
012035055,sedimentary,100.0,sedimentary,tg,69.1,"Till, or ground moraine",w
01203510,sedimentary,100.00,sedimentary,tg,72.27,"Till, or ground moraine",w
01203600,sedimentary,100.0,sedimentary,w,61.7,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",tg
01203805,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01204000,sedimentary,100.0,sedimentary,tg,63.9,"Till, or ground moraine",w
01205500,sedimentary,78.4,sedimentary,tg,64.2,"Till, or ground moraine",w
01205600,sedimentary,66.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01205700,gneiss,55.3,sedimentary,tg,100.0,"Till, or ground moraine",tg
01206900,sedimentary,80.7,sedimentary,tg,89.6,"Till, or ground moraine",w
01208500,sedimentary,92.6,sedimentary,tg,63.8,"Till, or ground moraine",tg
01208873,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01208925,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01208950,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01208990,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
012095493,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01209700,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01209761,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01209901,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01300000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01300500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01301000,sedimentary,84.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
01301500,gneiss,78.4,sedimentary,tg,100.0,"Till, or ground moraine",tg
01302000,gneiss,97.1,gneiss,tg,100.0,"Till, or ground moraine",tg
01302020,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01302500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01303000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01303500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01304000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01304500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01305000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01305500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01306000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01306440,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01306460,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01306500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01307000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01307500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01308000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01308500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01309000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01309500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01309950,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
01310000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01310500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01311000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01311500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
01311810,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
01312000,gneiss,51.8,gneiss,tg,100.0,"Till, or ground moraine",tg
01315000,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01315500,gneiss,81.6,gneiss,tg,98.9,"Till, or ground moraine",tg
01317000,gneiss,63.6,gneiss,tg,98.7,"Till, or ground moraine",tg
01318500,gneiss,79.8,gneiss,tg,91.3,"Till, or ground moraine",w
01319000,gneiss,100.0,gneiss,tg,98.0,"Till, or ground moraine",w
01321000,gneiss,100.0,gneiss,tg,78.8,"Till, or ground moraine",w
01325000,gneiss,88.5,gneiss,tg,67.6,"Till, or ground moraine",w
01327750,gneiss,82.6,sedimentary,tg,79.9,"Till, or ground moraine",w
01328000,sedimentary,100.0,sedimentary,w,100.0,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01329000,sedimentary,78.7,sedimentary,tg,93.9,"Till, or ground moraine",tg
01329490,sedimentary,91.9,sedimentary,tg,97.7,"Till, or ground moraine",tg
01329500,sedimentary,92.0,sedimentary,tg,97.9,"Till, or ground moraine",tg
01330000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01330500,sedimentary,89.2,sedimentary,tg,100.0,"Till, or ground moraine",tg
01331095,gneiss,62.5,sedimentary,tg,78.5,"Till, or ground moraine",w
01331500,sedimentary,91.2,sedimentary,tg,100.0,"Till, or ground moraine",tg
01332000,gneiss,56.6,sedimentary,tg,55.9,"Till, or ground moraine",tg
01332500,sedimentary,78.3,sedimentary,tg,84.7,"Till, or ground moraine",tg
01333000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01333500,sedimentary,100.0,sedimentary,tg,89.7,"Till, or ground moraine",w
01334000,sedimentary,69.5,sedimentary,tg,99.4,"Till, or ground moraine",tg
01334500,sedimentary,87.3,sedimentary,tg,85.7,"Till, or ground moraine",tg
01335754,gneiss,52.9,sedimentary,tg,76.6,"Till, or ground moraine",w
01336000,sedimentary,100.0,sedimentary,tg,90.5,"Till, or ground moraine",l
01343060,gneiss,100.0,gneiss,tg,96.6,"Till, or ground moraine",w
01346000,gneiss,64.8,sedimentary,tg,67.4,"Till, or ground moraine",w
01347000,sedimentary,72.8,sedimentary,tg,61.5,"Till, or ground moraine",w
01348000,gneiss,83.5,sedimentary,tg,99.3,"Till, or ground moraine",w
01349000,sedimentary,100.0,sedimentary,tg,59.7,"Till, or ground moraine",w
01349150,sedimentary,100.0,sedimentary,tg,87.7,"Till, or ground moraine",w
01349700,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01349705,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01349711,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01349810,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01349840,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01349950,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350035,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350080,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350101,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350120,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350140,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350180,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01350355,sedimentary,100.0,sedimentary,tg,95.7,"Till, or ground moraine",w
01351500,sedimentary,100.0,sedimentary,tg,84.0,"Till, or ground moraine",tg
01356190,sedimentary,100.00,sedimentary,w,94.88,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",w
01357500,sedimentary,80.6,sedimentary,tg,64.9,"Till, or ground moraine",w
01358000,sedimentary,57.3,sedimentary,tg,71.2,"Till, or ground moraine",w
01359750,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01360640,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01361500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
013621955,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01362198,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01362200,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
0136230002,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
01362370,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01362497,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01362500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01363382,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01364500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01364959,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01365000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01365500,sedimentary,100.0,sedimentary,tg,99.3,"Till, or ground moraine",tg
01366650,sedimentary,100.0,sedimentary,tg,99.8,"Till, or ground moraine",tg
01367500,sedimentary,100.0,sedimentary,tg,99.9,"Till, or ground moraine",tg
01367800,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01368000,sedimentary,67.3,sedimentary,tg,100.0,"Till, or ground moraine",tg
01369000,sedimentary,81.6,sedimentary,tg,100.0,"Till, or ground moraine",tg
01369500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01371500,sedimentary,90.3,sedimentary,tg,100.0,"Till, or ground moraine",tg
01372058,sedimentary,70.0,sedimentary,tg,79.8,"Till, or ground moraine",tg
01372500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
0137449480,gneiss,51.9,gneiss,tg,100.0,"Till, or ground moraine",tg
01374505,gneiss,65.6,gneiss,tg,100.0,"Till, or ground moraine",tg
01374531,gneiss,67.6,gneiss,tg,100.0,"Till, or ground moraine",tg
01374559,gneiss,83.1,gneiss,tg,100.0,"Till, or ground moraine",tg
01374581,gneiss,84.5,gneiss,tg,100.0,"Till, or ground moraine",tg
01374598,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
0137462010,gneiss,92.4,gneiss,tg,100.0,"Till, or ground moraine",tg
01374654,gneiss,79.1,gneiss,tg,100.0,"Till, or ground moraine",tg
01374701,gneiss,92.1,gneiss,tg,100.0,"Till, or ground moraine",tg
01374781,sedimentary,80.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374821,sedimentary,88.8,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374890,sedimentary,98.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374901,sedimentary,88.9,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374918,gneiss,52.6,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374930,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01374941,gneiss,95.5,sedimentary,tg,100.0,"Till, or ground moraine",tg
01374987,gneiss,69.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
0137499350,gneiss,79.8,sedimentary,tg,100.0,"Till, or ground moraine",tg
01375000,gneiss,56.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
01376500,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01376800,sedimentary,52.8,ultramafic,tg,100.0,"Till, or ground moraine",tg
01377000,sedimentary,61.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
01377370,sedimentary,92.9,sedimentary,tg,100.0,"Till, or ground moraine",tg
01377500,sedimentary,96.6,sedimentary,tg,100.0,"Till, or ground moraine",tg
01378500,sedimentary,69.5,sedimentary,tg,100.0,"Till, or ground moraine",tg
01379000,sedimentary,92.3,sedimentary,l,92.8,Lake deposits,l
01379500,sedimentary,95.8,sedimentary,l,55.8,Lake deposits,l
01379530,sedimentary,100.0,sedimentary,tg,89.1,"Till, or ground moraine",tg
01379773,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01379780,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01379790,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01380500,gneiss,55.2,gneiss,tg,100.0,"Till, or ground moraine",tg
01381000,gneiss,55.5,gneiss,tg,97.8,"Till, or ground moraine",l
01381400,gneiss,99.8,gneiss,tg,61.7,"Till, or ground moraine",l
01381500,gneiss,90.8,sedimentary,l,50.9,Lake deposits,l
01381800,gneiss,55.4,sedimentary,l,74.1,Lake deposits,l
01381900,sedimentary,66.4,sedimentary,tg,56.6,"Till, or ground moraine",l
01382170,gneiss,96.7,gneiss,tg,100.0,"Till, or ground moraine",tg
01382500,gneiss,63.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01383500,sedimentary,77.8,sedimentary,tg,100.0,"Till, or ground moraine",tg
01384000,sedimentary,72.36,gneiss,tg,100.00,"Till, or ground moraine",tg
01384500,gneiss,67.4,gneiss,tg,100.0,"Till, or ground moraine",tg
01386000,gneiss,65.3,gneiss,tg,100.0,"Till, or ground moraine",tg
01387400,gneiss,65.7,gneiss,tg,100.0,"Till, or ground moraine",tg
01387420,gneiss,67.9,gneiss,tg,100.0,"Till, or ground moraine",tg
01387450,gneiss,89.3,gneiss,tg,100.0,"Till, or ground moraine",tg
01387500,gneiss,69.5,gneiss,tg,100.0,"Till, or ground moraine",tg
01388000,gneiss,69.2,gneiss,tg,97.2,"Till, or ground moraine",tg
01388500,gneiss,67.6,sedimentary,tg,98.0,"Till, or ground moraine",l
01389500,sedimentary,52.0,sedimentary,tg,72.9,"Till, or ground moraine",tg
01389550,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01389890,sedimentary,54.8,sedimentary,tg,74.5,"Till, or ground moraine",tg
01390450,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01390500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01391000,sedimentary,98.5,sedimentary,tg,100.0,"Till, or ground moraine",tg
01391500,sedimentary,99.6,sedimentary,tg,100.0,"Till, or ground moraine",tg
01392210,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01393450,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01393500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01394500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01395000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01396000,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01396091,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01396190,gneiss,73.9,gneiss,tg,100.0,"Till, or ground moraine",tg
01396500,gneiss,88.1,gneiss,tg,100.0,"Till, or ground moraine",tg
01396580,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01396582,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01396660,gneiss,77.1,gneiss,tg,99.7,"Till, or ground moraine",tg
01396800,gneiss,93.3,gneiss,tg,99.9,"Till, or ground moraine",tg
01397000,gneiss,74.6,sedimentary,tg,87.6,"Till, or ground moraine",rtr
01398000,sedimentary,100.0,sedimentary,rtr,100.0,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",rtr
01398500,gneiss,72.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
01399100,sedimentary,99.5,sedimentary,tg,100.0,"Till, or ground moraine",tg
01399500,sedimentary,51.2,gneiss,tg,100.0,"Till, or ground moraine",tg
01399510,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
01399670,gneiss,62.3,sedimentary,tg,100.0,"Till, or ground moraine",tg
01400000,sedimentary,60.2,sedimentary,tg,99.4,"Till, or ground moraine",tg
01400500,sedimentary,54.4,sedimentary,tg,69.4,"Till, or ground moraine",tg
01401000,sedimentary,89.1,sedimentary,rtr,100.0,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",rtr
01401650,sedimentary,64.3,sedimentary,rtr,100.0,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",rtr
01402000,sedimentary,96.6,sedimentary,rtr,61.7,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",rtr
01402600,ultramafic,93.5,sedimentary,rtr,100.0,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",rtr
01403060,sedimentary,69.6,sedimentary,tg,44.1,"Till, or ground moraine",tg
01403150,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01403400,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
01403500,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
